Epoch	Time (s)	Breakbeam	Capacitor (V)	Battery (V)	Board Temperature (°C)	LPS	Encoder 0 (¼°/t)	Encoder 1 (¼°/t)	Encoder 2 (¼°/t)	Encoder 3 (¼°/t)	Setpoint 0	Setpoint 1	Setpoint 2	Setpoint 3	Motor 0 (/255)	Motor 1 (/255)	Motor 2 (/255)	Motor 3 (/255)	Motor 0 (°C)	Motor 1 (°C)	Motor 2 (°C)	Motor 3 (°C)	Dribbler (rpm)	Dribbler (°C)	CPU (%)
3	1.0696	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.85017
3	1.07461	92	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.07962	91	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	1.08467	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	1.08964	91	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	1.09465	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.09966	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	1.10467	92	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.10968	93	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	1.11469	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.1197	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	1.12475	92	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.73663
3	1.12971	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	1.13473	93	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.13973	93	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	1.14474	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.14975	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	1.15477	93	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.15977	92	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	1.16483	93	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	1.16979	93	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	1.1748	93	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.17981	93	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	1.18482	94	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	1.18983	93	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
